CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,District,Longitude,Latitude
10/24/2019,16:00:00,6E,1700 MONTPELIER ST,LARCENY,O,NA,NORTHEAST,-76.59465348,39.31937288
10/24/2019,19:29:00,3AJF,1100 KEVIN RD,ROBBERY - CARJACKING,O,FIREARM,SOUTHWEST,-76.69016882,39.29836923
10/24/2019,3:00:00,5D,4700 LIBERTY HEIGHTS AVE,BURGLARY,I,NA,NORTHWEST,-76.6964908,39.33173283
10/24/2019,15:30:00,6C,6600 REISTERSTOWN RD,LARCENY,I,NA,NORTHWEST,-76.70433407,39.35746611
10/24/2019,12:00:00,5A,3700 BARRINGTON RD,BURGLARY,I,NA,NORTHWEST,-76.67719702,39.33008843
10/24/2019,1:32:00,3CF,400 FONTHILL AVE,ROBBERY - COMMERCIAL,I,FIREARM,SOUTHWEST,-76.66349578,39.27878802
10/24/2019,19:29:00,3AJF,1100 KEVIN RD,ROBBERY - CARJACKING,O,FIREARM,SOUTHWEST,-76.69016882,39.29836923
10/24/2019,7:20:00,7A,2400 E PRESTON ST,AUTO THEFT,O,NA,EASTERN,-76.58406116,39.3058487
10/24/2019,11:22:00,4C,700 E 25TH ST,AGG. ASSAULT,I,OTHER,NORTHEAST,-76.6043085,39.31823347
10/24/2019,9:12:00,5A,3300 CLIFTMONT AVE,BURGLARY,I,NA,NORTHEAST,-76.57168042,39.31834668
10/23/2019,18:30:00,6E,MILTON AV & FOSTER AV,LARCENY,O,NA,SOUTHEAST,-76.581324,39.284028
10/23/2019,10:30:00,5A,900 S STREEPER ST,BURGLARY,I,NA,SOUTHEAST,-76.57616971,39.28175204
10/23/2019,19:00:00,7C,2900 GLEN AVE,AUTO THEFT,O,NA,NORTHWEST,-76.67937119,39.36048282
10/23/2019,18:00:00,6E,6100 SHIPVIEW WAY,LARCENY,O,NA,SOUTHEAST,-76.54281891,39.27662586
10/23/2019,22:15:00,4E,CAROLINE ST & EASTERN AV,COMMON ASSAULT,O,NA,SOUTHEAST,-76.5967725,39.285432
10/23/2019,22:15:00,4E,CAROLINE ST & EASTERN AV,COMMON ASSAULT,O,NA,SOUTHEAST,-76.5967725,39.285432
10/23/2019,20:00:00,4B,700 CHESTNUT HILL AVE,AGG. ASSAULT,I,KNIFE,NORTHERN,-76.60566481,39.33411452
10/23/2019,23:45:00,5A,1600 N HILTON ST,BURGLARY,I,NA,SOUTHWEST,-76.67219469,39.30608872
10/23/2019,12:30:00,4A,HILTON ST & FREDERICK AV,AGG. ASSAULT,O,FIREARM,SOUTHWEST,-76.672278,39.280932
10/23/2019,2:08:00,3AF,200 BLK S ROBINSON ST,ROBBERY - STREET,O,FIREARM,SOUTHEAST,-76.57253895,39.29000537
10/23/2019,2:08:00,3AF,200 BLK S ROBINSON ST,ROBBERY - STREET,O,FIREARM,SOUTHEAST,-76.57253895,39.29000537
10/23/2019,21:08:00,3CF,3400 FREDERICK AVE,ROBBERY - COMMERCIAL,I,FIREARM,SOUTHWEST,-76.67430838,39.28131968
10/23/2019,17:00:00,3JO,600 N LUZERNE AVE,ROBBERY - RESIDENCE,I,OTHER,SOUTHEAST,-76.58088623,39.29815755
10/23/2019,15:00:00,6D,3500 PULASKI HWY,LARCENY FROM AUTO,O,NA,SOUTHEAST,-76.56871963,39.29621956
10/23/2019,18:00:00,4E,400 W SARATOGA ST,COMMON ASSAULT,O,NA,CENTRAL,-76.62164164,39.2928736
10/23/2019,9:00:00,5A,800 S BELNORD AVE,BURGLARY,I,NA,SOUTHEAST,-76.57764707,39.28259272
10/23/2019,2:10:00,4A,3800 WOODBINE AVE,AGG. ASSAULT,O,FIREARM,NORTHWEST,-76.69520448,39.33571865
10/23/2019,9:52:00,6C,900 N CHARLES ST,LARCENY,I,NA,CENTRAL,-76.61591658,39.30061792
10/23/2019,1:58:00,5D,0 SAINT PAUL ST,BURGLARY,I,NA,CENTRAL,-76.61380023,39.28995289
10/23/2019,1:42:00,5D,30 FAYETTE ST,BURGLARY,I,NA,CENTRAL,-76.61445053,39.29047231
10/23/2019,12:00:00,6D,200 E CENTRE ST,LARCENY FROM AUTO,O,NA,CENTRAL,-76.61210487,39.29655143
10/23/2019,8:00:00,7A,200 N LINWOOD AVE,AUTO THEFT,O,NA,SOUTHEAST,-76.57640731,39.29468437
10/23/2019,18:18:00,6D,0 N MONTFORD AVE,LARCENY FROM AUTO,O,NA,SOUTHEAST,-76.58338621,39.29255761
10/23/2019,16:00:00,6D,100 N MILTON AVE,LARCENY FROM AUTO,I,NA,SOUTHEAST,-76.58191681,39.29372845
10/23/2019,18:35:00,3AF,400 CORNWALL ST,ROBBERY - STREET,O,FIREARM,SOUTHEAST,-76.54484233,39.28890818
10/23/2019,22:30:00,5A,1900 N MONROE ST,BURGLARY,I,NA,WESTERN,-76.64812515,39.31032514
10/23/2019,9:30:00,5A,4700 BEAUFORT AVE,BURGLARY,I,NA,NORTHWEST,-76.67439228,39.34345077
10/23/2019,17:00:00,6E,1600 E BELVEDERE AVE,LARCENY,O,NA,NORTHEAST,-76.58387218,39.35839323
10/23/2019,19:15:00,4B,2400 BARCLAY ST,AGG. ASSAULT,O,KNIFE,EASTERN,-76.61133044,39.31664836
10/23/2019,4:30:00,3BJ,1400 W PRATT ST,ROBBERY - CARJACKING,O,NA,SOUTHERN,-76.63945954,39.28558397
10/23/2019,6:00:00,5C,400 N LAKEWOOD AVE,BURGLARY,I,NA,SOUTHEAST,-76.57932429,39.29580831
10/23/2019,17:10:00,4E,2500 QUEEN ANNE RD,COMMON ASSAULT,I,NA,NORTHWEST,-76.68606131,39.31473751
10/23/2019,1:20:00,6J,2400 ORLEANS ST,LARCENY,O,NA,SOUTHEAST,-76.58269452,39.29553155
10/23/2019,23:47:00,6J,500 E PATAPSCO AVE,LARCENY,O,NA,SOUTHERN,-76.60377061,39.23683553
10/23/2019,21:00:00,6D,26TH ST & N HOWARD ST,LARCENY FROM AUTO,O,NA,NORTHERN,-76.619835,39.319443
10/23/2019,21:54:00,9S,200 BETHEL CT,SHOOTING,Outside,FIREARM,SOUTHEAST,-76.59484255,39.29399136
10/23/2019,22:15:00,4C,CAROLINE ST & EASTERN AV,AGG. ASSAULT,O,OTHER,SOUTHEAST,-76.5967725,39.285432
10/23/2019,22:00:00,4E,3300 BELAIR RD,COMMON ASSAULT,I,NA,NORTHEAST,-76.57361105,39.32173144
10/23/2019,11:11:00,4C,3000 W COLD SPRING LN,AGG. ASSAULT,O,OTHER,NORTHWEST,-76.67117231,39.33771939
10/23/2019,14:55:00,6C,1600 PENNSYLVANIA AVE,LARCENY,I,NA,CENTRAL,-76.63462022,39.30342931
10/23/2019,4:30:00,7A,2700 PELHAM AVE,AUTO THEFT,O,NA,NORTHEAST,-76.57385495,39.32677311
10/23/2019,20:01:00,6D,5500 NARCISSUS AVE,LARCENY FROM AUTO,O,NA,NORTHWEST,-76.68572983,39.35058182
10/23/2019,10:00:00,5A,200 BETHEL CT,BURGLARY,I,NA,SOUTHEAST,-76.59486974,39.29417214
10/23/2019,18:00:00,4C,1700 JOPLIN ST,AGG. ASSAULT,O,OTHER,SOUTHEAST,-76.53694024,39.2729691
10/23/2019,17:00:00,6D,800 S CAREY ST,LARCENY FROM AUTO,O,NA,SOUTHERN,-76.63772041,39.28255838
10/23/2019,21:25:00,9S,2400 PENNSYLVANIA AV,SHOOTING,Outside,FIREARM,WESTERN,-76.64170713,39.30931991
10/23/2019,16:38:00,1A,1700 N CAREY ST,HOMICIDE,Outside,FIREARM,WESTERN,-76.6426436,39.30865092
10/23/2019,12:25:00,6D,3700 GARRISON BL,LARCENY FROM AUTO,O,NA,NORTHWEST,-76.68257309,39.33062838
10/23/2019,4:22:00,5D,1200 W NORTH AVE,BURGLARY,I,NA,WESTERN,-76.63768655,39.31034302
10/23/2019,2:00:00,4E,2700 BOSTON ST,COMMON ASSAULT,I,NA,SOUTHEAST,-76.57799933,39.2790745
10/23/2019,19:15:00,4E,1600 BANK ST,COMMON ASSAULT,I,NA,SOUTHEAST,-76.59447221,39.2864959
10/23/2019,20:26:00,4B,300 S BENTALOU ST,AGG. ASSAULT,I,KNIFE,SOUTHWEST,-76.6526712,39.28354785
10/23/2019,14:15:00,6C,5100 BELAIR RD,LARCENY,I,NA,NORTHEAST,-76.55370488,39.33662645
10/23/2019,15:35:00,4E,2000 WESTWOOD AVE,COMMON ASSAULT,O,NA,WESTERN,-76.65032728,39.30877676
10/23/2019,21:25:00,4A,1600 BRUCE CT,AGG. ASSAULT,O,FIREARM,WESTERN,-76.64550021,39.30674448
10/23/2019,8:58:00,6E,2100 HOLLINS ST,LARCENY,I,NA,SOUTHWEST,-76.65058658,39.2870544
10/23/2019,11:50:00,6C,800 E FORT AVE,LARCENY,I,NA,SOUTHERN,-76.60124003,39.27154646
10/23/2019,16:00:00,6G,1300 LEMMON ST,LARCENY,I,NA,SOUTHERN,-76.63862751,39.28591111
10/23/2019,15:50:00,5A,4900 PENNINGTON AVE,BURGLARY,I,NA,SOUTHERN,-76.58823284,39.22207972
10/23/2019,14:00:00,4C,900 LEADENHALL ST,AGG. ASSAULT,I,OTHER,SOUTHERN,-76.61707987,39.27840769
10/23/2019,17:15:00,3B,3200 THE ALAMEDA,ROBBERY - STREET,O,NA,NORTHEAST,-76.59442976,39.32659278
10/23/2019,19:24:00,4E,2800 ROSELAWN AVE,COMMON ASSAULT,I,NA,NORTHEAST,-76.56218557,39.35817707
10/23/2019,14:20:00,5A,1900 E 28TH ST,BURGLARY,I,NA,NORTHEAST,-76.58923101,39.32393588
10/23/2019,13:49:00,6C,1400 E COLD SPRING LN,LARCENY,I,NA,NORTHEAST,-76.59360447,39.34587229
10/23/2019,17:15:00,6D,2200 CALLOW AVE,LARCENY FROM AUTO,O,NA,CENTRAL,-76.63130211,39.31298771
10/23/2019,18:45:00,3K,2600 FREDERICK AVE,ROBBERY - RESIDENCE,I,NA,SOUTHWEST,-76.65840076,39.2818632
10/23/2019,14:50:00,3D,3800 W BELVEDERE AVE,ROBBERY - COMMERCIAL,I,NA,NORTHWEST,-76.68150727,39.34529668
10/23/2019,15:00:00,3B,700 S DALLAS ST,ROBBERY - STREET,O,NA,SOUTHEAST,-76.59597087,39.28336376
10/23/2019,2:30:00,7A,1700 E 28TH ST,AUTO THEFT,O,NA,NORTHEAST,-76.59127568,39.32394488
10/23/2019,22:38:00,4E,5900 GRACE AVE,COMMON ASSAULT,I,NA,NORTHEAST,-76.5354536,39.34384846
10/23/2019,22:00:00,4E,2600 RIDGELY ST,COMMON ASSAULT,I,NA,SOUTHERN,-76.64589202,39.26139608
10/23/2019,0:00:00,6G,3500 EDMONDSON AVE,LARCENY,I,NA,SOUTHWEST,-76.67658266,39.29411293
10/23/2019,22:00:00,5A,2400 N STOCKTON ST,BURGLARY,I,NA,WESTERN,-76.64229368,39.30907815
10/23/2019,10:00:00,4C,1100 N WOLFE ST,AGG. ASSAULT,I,OTHER,EASTERN,-76.59117119,39.3035032
10/23/2019,11:45:00,4E,1400 N COLLINGTON AVE,COMMON ASSAULT,I,NA,EASTERN,-76.58712195,39.30711094
10/23/2019,11:40:00,4B,100 N CALVERT ST,AGG. ASSAULT,O,KNIFE,CENTRAL,-76.61220475,39.29053632
10/23/2019,0:39:00,4E,400 E BALTIMORE ST,COMMON ASSAULT,O,NA,CENTRAL,-76.61014783,39.28980181
10/23/2019,17:55:00,6J,6000 PARK HEIGHTS AVE,LARCENY,I,NA,NORTHWEST,-76.68979631,39.35667998
10/23/2019,22:00:00,7A,300 N CHARLES ST,AUTO THEFT,O,NA,CENTRAL,-76.6154245,39.29296995
10/23/2019,18:00:00,6D,900 TYSON ST,LARCENY FROM AUTO,O,NA,CENTRAL,-76.6191552,39.30090592
10/23/2019,18:00:00,6E,2300 SORREL CT,LARCENY,O,NA,NORTHERN,-76.6578051,39.34834401
10/23/2019,0:00:00,6J,1900 MARYLAND AVE,LARCENY,O,NA,CENTRAL,-76.61796902,39.31117268
10/23/2019,15:00:00,7A,3400 ERDMAN AVE,AUTO THEFT,O,NA,NORTHEAST,-76.57069714,39.31937228
10/23/2019,10:25:00,6C,1600 WHETSTONE WY,LARCENY,I,NA,SOUTHERN,-76.59944732,39.26932993
10/23/2019,17:23:00,6C,1000 N BROADWAY,LARCENY,O,NA,EASTERN,-76.59468534,39.30192139
10/23/2019,12:20:00,6G,1200 GREENMOUNT AVE,LARCENY,I,NA,EASTERN,-76.60790249,39.30390775
10/23/2019,15:00:00,6C,700 W 40TH ST,LARCENY,I,NA,NORTHERN,-76.62868881,39.33712324
10/23/2019,16:20:00,4E,500 SHERIDAN AVE,COMMON ASSAULT,O,NA,NORTHERN,-76.6097379,39.35457621
10/23/2019,17:31:00,6C,2500 N CHARLES ST,LARCENY,I,NA,NORTHERN,-76.61708125,39.31820032
10/23/2019,19:00:00,7A,1500 ALICEANNA ST,AUTO THEFT,O,NA,SOUTHEAST,-76.59732638,39.28342896
10/23/2019,21:54:00,4A,200 BETHEL CT,AGG. ASSAULT,O,FIREARM,SOUTHEAST,-76.59476564,39.29435314
10/23/2019,6:53:00,4B,EUTAW ST & W LEXINGTON ST,AGG. ASSAULT,O,KNIFE,CENTRAL,-76.621059,39.291498
10/23/2019,6:45:00,5D,1100 HEWITT WAY,BURGLARY,O,NA,NORTHEAST,-76.54770087,39.306444
10/23/2019,16:00:00,4E,100 W PLEASANT ST,COMMON ASSAULT,O,NA,CENTRAL,-76.61752529,39.29344796
10/23/2019,16:00:00,6F,400 CATHEDRAL ST,LARCENY,O,NA,CENTRAL,-76.61687304,39.29411549
10/22/2019,18:00:00,7A,3400 DOLFIELD AVE,AUTO THEFT,O,NA,NORTHWEST,-76.67293711,39.33331969
10/22/2019,15:48:00,7A,1400 WHITELOCK ST,AUTO THEFT,O,NA,WESTERN,-76.63986891,39.31139703
10/22/2019,17:00:00,6D,3200 ESTHER PL,LARCENY FROM AUTO,O,NA,SOUTHEAST,-76.57186982,39.29408927
10/22/2019,18:00:00,6D,1200 PINE HEIGHTS AVE,LARCENY FROM AUTO,O,NA,SOUTHWEST,-76.67345251,39.26670825
10/22/2019,20:30:00,6D,5300 DENMORE AVE,LARCENY FROM AUTO,O,NA,NORTHWEST,-76.68060203,39.34950575
10/22/2019,2:05:00,4E,400 S EDEN ST,COMMON ASSAULT,I,NA,SOUTHEAST,-76.5982957,39.28634115
10/22/2019,22:06:00,6C,800 N CHARLES ST,LARCENY,I,NA,CENTRAL,-76.61570385,39.29916352
10/22/2019,23:00:00,6D,0 N CLINTON ST,LARCENY FROM AUTO,O,NA,SOUTHEAST,-76.57093254,39.29248649
10/22/2019,20:00:00,6D,400 N LAKEWOOD AVE,LARCENY FROM AUTO,O,NA,SOUTHEAST,-76.57923066,39.29611733
10/22/2019,20:00:00,6E,6100 BIRCHWOOD AVE,LARCENY,O,NA,NORTHEAST,-76.56467802,39.35942092
10/22/2019,16:00:00,6G,100 ALLENDALE ST,LARCENY,I,NA,SOUTHWEST,-76.67823699,39.29028424
10/22/2019,6:10:00,4E,2700 E FAYETTE ST,COMMON ASSAULT,I,NA,SOUTHEAST,-76.57912332,39.29460646
10/22/2019,2:35:00,5D,400 S HIGH ST,BURGLARY,I,NA,SOUTHEAST,-76.60132765,39.28561857
10/22/2019,7:59:00,6G,3500 E PRATT ST,LARCENY,I,NA,SOUTHEAST,-76.56786243,39.29031575
10/22/2019,14:00:00,6B,100 S CONKLING ST,LARCENY,O,NA,SOUTHEAST,-76.56752558,39.29133704
